WigleWifi-1.4,appRelease=2.64,model=M2006C3MNG,release=10,device=angelican,display=QP1A.190711.020,board=angelican,brand=Redmi
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
64:d1:54:60:7e:ff,OSSO,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:16:16,1,-92,50.66197833333334,14.040276666666667,156.6,1.5,WIFI
98:de:d0:58:eb:db,wifi-dum-kultury-prizemi,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS][WPS],2022-08-26 22:16:16,1,-92,50.66197833333334,14.040276666666667,156.6,1.5,WIFI
a0:e4:cb:7a:43:bf,Internet,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:16:16,3,-94,50.66197833333334,14.040276666666667,156.6,1.5,WIFI
d8:47:32:c9:9b:38,TP-Link_9B38,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:16:16,11,-97,50.66197833333334,14.040276666666667,156.6,1.5,WIFI
18:bb:26:7c:0b:51,,Uncategorized;10,2022-08-26 22:16:16,7936,-96,50.66197833333334,14.040276666666667,156.6,1.5,BT
52:c2:e8:61:de:40,,Uncategorized;10,2022-08-26 22:16:17,7936,-99,50.661989999999996,14.040449999999998,156.3,1.5,BT
8e:2a:a8:9a:2f:db,ICUK_COWORK,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:16:18,11,-85,50.66200166666666,14.040625,156.4,1.5,WIFI
a0:e4:cb:7a:43:bf,Internet,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:16:18,3,-89,50.66200166666666,14.040625,156.4,1.5,WIFI
b0:be:76:13:84:18,TP-Link_8418,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:16:18,11,-93,50.66200166666666,14.040625,156.4,1.5,WIFI
bc:cf:4f:37:98:ca,Zyxel_98CA,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:16:19,2,-86,50.662011666666665,14.040801666666669,156.4,1.5,WIFI
bc:cf:4f:37:88:72,Zyxel_8872,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:16:19,2,-88,50.662011666666665,14.040801666666669,156.4,1.5,WIFI
29:e1:12:e8:91:cb,,Misc,2022-08-26 22:16:20,0,-94,50.66201833333333,14.040976666666666,156.4,1.5,BLE
0b:b7:21:d9:d0:20,,Misc,2022-08-26 22:16:20,0,-93,50.66201833333333,14.040976666666666,156.4,1.5,BLE
59:52:ab:ce:a5:d7,,Misc,2022-08-26 22:16:20,0,-97,50.66201833333333,14.040976666666666,156.4,1.5,BLE
54:83:3a:0a:20:31,Zyxel_2031,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:16:21,7,-88,50.66202333333334,14.041163333333335,156.3,1.399999976158142,WIFI
c8:5a:9f:e6:00:bf,O2-Internet-982,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS][WPS],2022-08-26 22:16:21,2,-91,50.66202333333334,14.041163333333335,156.3,1.399999976158142,WIFI
23002_1511_104973156,O2 Czech Republic,UNKNOWN;cz,2022-08-26 22:16:21,0,-113,50.66202333333334,14.041163333333335,156.3,1.399999976158142,GSM
23002_1511_104973256,O2 Czech Republic,UNKNOWN;cz,2022-08-26 22:16:21,100,-99,50.66202333333334,14.041163333333335,156.3,1.399999976158142,GSM
d0:60:8c:2e:bf:0a,SmileNet,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS][WPS],2022-08-26 22:16:23,1,-89,50.662033333333326,14.041553333333331,155.9,1.399999976158142,WIFI
f4:8e:92:ca:f4:0a,FC Tiradores,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:16:25,1,-76,50.66204833333333,14.04197,154.7,1.399999976158142,WIFI
d0:60:8c:2e:bf:0a,SmileNet,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS][WPS],2022-08-26 22:16:25,1,-77,50.66204833333333,14.04197,154.7,1.399999976158142,WIFI
c2:b0:24:88:ec:a6,NarodniDum,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:16:25,10,-87,50.66204833333333,14.04197,154.7,1.399999976158142,WIFI
bc:cf:4f:7f:47:40,Internet_4741,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:16:25,2,-89,50.66204833333333,14.04197,154.7,1.399999976158142,WIFI
b4:b0:24:88:ec:a6,ND,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:16:25,10,-89,50.66204833333333,14.04197,154.7,1.399999976158142,WIFI
14:dd:a9:4b:e4:04,Domacnost,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:16:27,11,-78,50.66206666666667,14.042388333333333,153.5,1.5,WIFI
e8:48:b8:64:cb:3f,Oli_the_cat,[WPA2-PSK-CCMP][RSN-PSK-CCMP][WPA-PSK-CCMP][ESS][WPS],2022-08-26 22:16:27,5,-85,50.66206666666667,14.042388333333333,153.5,1.5,WIFI
40:b0:76:24:f7:58,ASUS_58,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:16:27,13,-87,50.66206666666667,14.042388333333333,153.5,1.5,WIFI
c8:5a:9f:f8:3c:00,O2-Internet-480,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:16:27,1,-88,50.66206666666667,14.042388333333333,153.5,1.5,WIFI
90:fd:73:b6:ec:53,Pavlinka,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS][WPS],2022-08-26 22:16:27,4,-91,50.66206666666667,14.042388333333333,153.5,1.5,WIFI
22:e8:29:c1:de:b4,svk,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:16:27,1,-94,50.66206666666667,14.042388333333333,153.5,1.5,WIFI
d4:5d:64:2f:0e:31,OriNet,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:16:27,1,-96,50.66206666666667,14.042388333333333,153.5,1.5,WIFI
2a:e8:29:c1:de:b4,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:16:27,1,-97,50.66206666666667,14.042388333333333,153.5,1.5,WIFI
23002_1511_107269466,O2 Czech Republic,UNKNOWN;cz,2022-08-26 22:16:27,1379,-113,50.66206666666667,14.042388333333333,153.5,1.5,GSM
23002_1511_104973156,O2 Czech Republic,UNKNOWN;cz,2022-08-26 22:16:27,0,-117,50.66206666666667,14.042388333333333,153.5,1.5,GSM
1c:49:7b:e3:ca:94,WLAN11_7Q2A8G,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:16:29,2,-79,50.662085,14.04278,152.7,1.5,WIFI
26:18:d6:6d:9c:6a,KavarnaVH49,[WPA2-PSK-CCMP][RSN-PSK-CCMP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:16:29,1,-81,50.662085,14.04278,152.7,1.5,WIFI
16:18:d6:6d:9c:6a,svk,[WPA2-PSK-CCMP][RSN-PSK-CCMP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:16:29,1,-81,50.662085,14.04278,152.7,1.5,WIFI
04:18:d6:6d:9c:6a,eduroam,[WPA2-EAP-CCMP][RSN-EAP-CCMP][ESS],2022-08-26 22:16:29,1,-83,50.662085,14.04278,152.7,1.5,WIFI
18:0f:76:38:dd:d0,dlink-DDD0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][ESS][WPS],2022-08-26 22:16:29,5,-91,50.662085,14.04278,152.7,1.5,WIFI
18:e8:29:c1:83:92,eduroam,[WPA2-EAP-CCMP][RSN-EAP-CCMP][ESS],2022-08-26 22:16:29,6,-91,50.662085,14.04278,152.7,1.5,WIFI
18:e8:29:c1:de:b4,eduroam,[WPA2-EAP-CCMP][RSN-EAP-CCMP][ESS],2022-08-26 22:16:29,1,-94,50.662085,14.04278,152.7,1.5,WIFI
1e:e8:29:c1:de:b4,svkul.public,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:16:29,1,-94,50.662085,14.04278,152.7,1.5,WIFI
26:e8:29:c1:de:b4,KavarnaVH49,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:16:29,1,-94,50.662085,14.04278,152.7,1.5,WIFI
29:e1:12:e8:91:cb,,Misc,2022-08-26 22:16:30,0,-94,50.66209333333333,14.042966666666667,152.2,1.5,BLE
0b:b7:21:d9:d0:20,,Misc,2022-08-26 22:16:30,0,-93,50.66209333333333,14.042966666666667,152.2,1.5,BLE
59:52:ab:ce:a5:d7,,Misc,2022-08-26 22:16:30,0,-97,50.66209333333333,14.042966666666667,152.2,1.5,BLE
f8:8e:85:5e:64:13,Internet_12,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:16:30,12,-85,50.66209333333333,14.042966666666667,152.2,1.5,WIFI
18:e8:29:c1:83:92,eduroam,[WPA2-EAP-CCMP][RSN-EAP-CCMP][ESS],2022-08-26 22:16:30,6,-86,50.66209333333333,14.042966666666667,152.2,1.5,WIFI
1e:e8:29:c1:83:92,svkul.public,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:16:30,6,-86,50.66209333333333,14.042966666666667,152.2,1.5,WIFI
22:e8:29:c1:83:92,svk,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:16:30,6,-86,50.66209333333333,14.042966666666667,152.2,1.5,WIFI
26:e8:29:c1:83:92,KavarnaVH49,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:16:30,6,-86,50.66209333333333,14.042966666666667,152.2,1.5,WIFI
3e:9c:0f:0b:df:8d,svk,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:16:30,6,-89,50.66209333333333,14.042966666666667,152.2,1.5,WIFI
5c:f4:ab:1b:c8:e3,Internet_E0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:16:31,13,-87,50.662101666666665,14.043148333333333,152,1.5,WIFI
c8:3a:35:42:d3:c0,Doma,[WPA-PSK-CCMP][ESS],2022-08-26 22:16:31,13,-91,50.662101666666665,14.043148333333333,152,1.5,WIFI
b4:fb:e4:86:a9:1d,svkul.public,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:16:33,11,-75,50.66211333333334,14.043495,151.5,1.5,WIFI
b6:fb:e4:b6:a9:1d,svk,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:16:33,11,-75,50.66211333333334,14.043495,151.5,1.5,WIFI
b6:fb:e4:c6:a9:1d,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:16:33,11,-76,50.66211333333334,14.043495,151.5,1.5,WIFI
98:0d:67:26:69:a1,Zyxel_69A1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:16:33,3,-85,50.66211333333334,14.043495,151.5,1.5,WIFI
b6:fb:e4:96:a0:35,Kavarna knihovna,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:16:33,11,-85,50.66211333333334,14.043495,151.5,1.5,WIFI
b6:fb:e4:a6:a0:35,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:16:33,11,-88,50.66211333333334,14.043495,151.5,1.5,WIFI
f0:b4:d2:04:8d:ec,dlink-048DD8,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS][WPS],2022-08-26 22:16:33,4,-93,50.66211333333334,14.043495,151.5,1.5,WIFI
23002_1511_107269466,O2 Czech Republic,UNKNOWN;cz,2022-08-26 22:16:33,1379,-113,50.66211333333334,14.043495,151.5,1.5,GSM
23002_1511_104973156,O2 Czech Republic,UNKNOWN;cz,2022-08-26 22:16:33,0,-117,50.66211333333334,14.043495,151.5,1.5,GSM
b4:fb:e4:86:ae:1b,svkul.public,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:16:35,6,-65,50.66212166666666,14.043805,151.4,1.600000023841858,WIFI
b6:fb:e4:c6:ae:1b,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:16:35,6,-65,50.66212166666666,14.043805,151.4,1.600000023841858,WIFI
b6:fb:e4:96:ae:1b,Kavarna knihovna,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:16:35,6,-66,50.66212166666666,14.043805,151.4,1.600000023841858,WIFI
b6:fb:e4:a6:ae:1b,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:16:35,6,-66,50.66212166666666,14.043805,151.4,1.600000023841858,WIFI
b6:fb:e4:b6:ae:1b,svk,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:16:35,6,-66,50.66212166666666,14.043805,151.4,1.600000023841858,WIFI
18:e8:29:c1:b2:bd,eduroam,[WPA2-EAP-CCMP][RSN-EAP-CCMP][ESS],2022-08-26 22:16:37,6,-87,50.66208833333334,14.044090000000002,151.6,1.5,WIFI
1e:e8:29:c1:b2:bd,svkul.public,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:16:37,6,-88,50.66208833333334,14.044090000000002,151.6,1.5,WIFI
00:31:92:ce:10:10,Sabinka,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][ESS][WPS],2022-08-26 22:16:37,13,-94,50.66208833333334,14.044090000000002,151.6,1.5,WIFI
fc:f5:28:b0:bc:28,Rom_unie,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][ESS],2022-08-26 22:16:37,13,-96,50.66208833333334,14.044090000000002,151.6,1.5,WIFI
26:e8:29:c1:b2:bd,KavarnaVH49,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:16:38,6,-79,50.662056666666665,14.044236666666666,152,1.5,WIFI
2a:0b:c7:48:d3:18,Redmi 9A,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:16:38,11,-89,50.662056666666665,14.044236666666666,152,1.5,WIFI
40:9b:cd:e6:ed:2d,dlink-ED2D,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS][WPS],2022-08-26 22:16:38,11,-94,50.662056666666665,14.044236666666666,152,1.5,WIFI
0b:b7:21:d9:d0:20,,Misc,2022-08-26 22:16:40,0,-93,50.662005,14.044530000000002,152.5,1.399999976158142,BLE
29:e1:12:e8:91:cb,,Misc,2022-08-26 22:16:40,0,-94,50.662005,14.044530000000002,152.5,1.399999976158142,BLE
59:52:ab:ce:a5:d7,,Misc,2022-08-26 22:16:40,0,-97,50.662005,14.044530000000002,152.5,1.399999976158142,BLE
18:0f:76:3b:15:10,Napoleon,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][ESS][WPS],2022-08-26 22:16:41,6,-72,50.661988333333326,14.044680000000001,153,1.5,WIFI
0c:80:63:be:19:ae,tetanet.cz_9514,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:16:41,1,-75,50.661988333333326,14.044680000000001,153,1.5,WIFI
1c:49:7b:e3:ca:94,WLAN11_7Q2A8G,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:16:41,2,-75,50.661988333333326,14.044680000000001,153,1.5,WIFI
2a:0b:c7:48:d3:18,Redmi 9A,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:16:41,11,-78,50.661988333333326,14.044680000000001,153,1.5,WIFI
80:8c:97:de:ba:9b,O2 internet 5,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:16:41,1,-78,50.661988333333326,14.044680000000001,153,1.5,WIFI
58:d9:d5:c1:11:21,MZV1,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS][WPS],2022-08-26 22:16:41,1,-79,50.661988333333326,14.044680000000001,153,1.5,WIFI
04:95:e6:82:42:c1,Bajki ,[WPA-PSK-CCMP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:16:41,1,-85,50.661988333333326,14.044680000000001,153,1.5,WIFI
ec:41:18:ec:ed:11,Xiaomi_R,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS][WPS],2022-08-26 22:16:41,1,-86,50.661988333333326,14.044680000000001,153,1.5,WIFI
c0:fd:84:e7:25:cb,O2-Internet-188,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:16:41,10,-91,50.661988333333326,14.044680000000001,153,1.5,WIFI
23002_1511_107269466,O2 Czech Republic,UNKNOWN;cz,2022-08-26 22:16:41,1379,-113,50.661988333333326,14.044680000000001,153,1.5,GSM
23002_1511_104973156,O2 Czech Republic,UNKNOWN;cz,2022-08-26 22:16:41,0,-117,50.661988333333326,14.044680000000001,153,1.5,GSM
44:13:d0:d0:0c:38,O2-Internet-830,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:16:43,11,-81,50.66195833333333,14.044966666666669,153.8,1.5,WIFI
b2:52:16:c9:c5:ef,DIRECT-ef-HP M181 LaserJet,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:16:43,6,-89,50.66195833333333,14.044966666666669,153.8,1.5,WIFI
f0:2f:74:38:ab:00,Tetanet,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:16:43,1,-90,50.66195833333333,14.044966666666669,153.8,1.5,WIFI
00:0c:42:0c:c0:f6,Nonstop Bar VOIP,[WPA2-PSK-TKIP][RSN-PSK-TKIP][ESS],2022-08-26 22:16:43,1,-91,50.66195833333333,14.044966666666669,153.8,1.5,WIFI
08:62:66:9a:d6:34,TF asus,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:16:43,1,-91,50.66195833333333,14.044966666666669,153.8,1.5,WIFI
de:2c:6e:37:df:45,Tablety,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:16:43,1,-92,50.66195833333333,14.044966666666669,153.8,1.5,WIFI
80:26:89:35:0b:37,dlink-0B37,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS][WPS],2022-08-26 22:16:43,1,-94,50.66195833333333,14.044966666666669,153.8,1.5,WIFI
dc:2c:6e:37:df:45,TT PROFI servis,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:16:43,1,-94,50.66195833333333,14.044966666666669,153.8,1.5,WIFI
de:2c:6e:37:df:41,Polanka 3G4G,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:16:43,1,-94,50.66195833333333,14.044966666666669,153.8,1.5,WIFI
de:2c:6e:37:df:85,FZS CM,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:16:43,1,-94,50.66195833333333,14.044966666666669,153.8,1.5,WIFI
a4:9b:4f:05:28:30,WLAN1-YB97AM,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS],2022-08-26 22:16:43,11,-95,50.66195833333333,14.044966666666669,153.8,1.5,WIFI
2a:e8:29:c1:83:92,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:16:43,6,-96,50.66195833333333,14.044966666666669,153.8,1.5,WIFI
50:d4:f7:5e:3a:71,Krmelec,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:16:45,2,-78,50.66190166666667,14.04521,153.5,1.600000023841858,WIFI
8c:de:f9:bf:4a:12,XiaomiD,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:16:45,5,-90,50.66190166666667,14.04521,153.5,1.600000023841858,WIFI
de:47:32:cc:79:3f,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:16:45,6,-90,50.66190166666667,14.04521,153.5,1.600000023841858,WIFI
1e:38:b2:ba:f8:44,OPPO A15s,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:16:45,11,-96,50.66190166666667,14.04521,153.5,1.600000023841858,WIFI
04:8d:38:e5:48:11,bushido,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS],2022-08-26 22:16:46,8,-91,50.66184499999999,14.045316666666668,153,1.600000023841858,WIFI
1c:74:0d:00:bc:1b,AKR,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:16:46,8,-94,50.66184499999999,14.045316666666668,153,1.600000023841858,WIFI
08:62:66:9a:d6:34,TF asus,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:16:47,1,-80,50.66176666666667,14.045408333333334,152.7,1.7000000476837158,WIFI
4a:f5:ad:b4:8c:12,Galaxy A32 5G67E3,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:16:47,6,-90,50.66176666666667,14.045408333333334,152.7,1.7000000476837158,WIFI
64:70:02:c1:07:80,HondaFree,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS][WPS],2022-08-26 22:16:47,1,-92,50.66176666666667,14.045408333333334,152.7,1.7000000476837158,WIFI
0b:b7:21:d9:d0:20,,Misc,2022-08-26 22:16:50,0,-93,50.661471666666664,14.045573333333333,151.1,1.899999976158142,BLE
29:e1:12:e8:91:cb,,Misc,2022-08-26 22:16:50,0,-94,50.661471666666664,14.045573333333333,151.1,1.899999976158142,BLE
59:52:ab:ce:a5:d7,,Misc,2022-08-26 22:16:50,0,-97,50.661471666666664,14.045573333333333,151.1,1.899999976158142,BLE
23002_1511_107269466,O2 Czech Republic,UNKNOWN;cz,2022-08-26 22:16:50,1379,-93,50.661471666666664,14.045573333333333,151.1,1.899999976158142,GSM
00:4f:62:0b:39:85,BossNet,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:16:51,1,-76,50.66134999999999,14.045576666666667,150.8,1.899999976158142,WIFI
70:8b:cd:b4:28:a8,ASUS,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:16:51,1,-96,50.66134999999999,14.045576666666667,150.8,1.899999976158142,WIFI
00:4f:62:0b:39:85,BossNet,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:16:52,1,-67,50.66122666666667,14.045568333333332,150.4,1.899999976158142,WIFI
78:ba:f9:bc:22:50,INTERNET-MV,[WPA2-EAP-CCMP][RSN-EAP-CCMP][ESS],2022-08-26 22:16:52,1,-91,50.66122666666667,14.045568333333332,150.4,1.899999976158142,WIFI
70:8b:cd:b4:28:a8,ASUS,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:16:54,1,-87,50.660999999999994,14.045528333333333,148.9,1.7000000476837158,WIFI
94:37:f7:30:38:94,HUAWEI-B311-3894,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:16:54,1,-93,50.660999999999994,14.045528333333333,148.9,1.7000000476837158,WIFI
14:cc:20:e1:c3:cc,tetanet.cz_5708,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:16:54,7,-94,50.660999999999994,14.045528333333333,148.9,1.7000000476837158,WIFI
04:95:e6:82:42:c1,Bajki ,[WPA-PSK-CCMP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:16:56,1,-85,50.66079,14.045486666666667,147.7,1.600000023841858,WIFI
e4:8d:8c:c7:46:b9,Elpra,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:16:59,9,-94,50.66047333333333,14.045551666666665,145.1,1.7000000476837158,WIFI
23002_1511_107269467,O2 Czech Republic,UNKNOWN;cz,2022-08-26 22:16:59,1379,-113,50.66047333333333,14.045551666666665,145.1,1.7000000476837158,GSM
23002_1511_107269467,O2 Czech Republic,UNKNOWN;cz,2022-08-26 22:16:59,1379,-89,50.66047333333333,14.045551666666665,145.1,1.7000000476837158,GSM
0b:b7:21:d9:d0:20,,Misc,2022-08-26 22:17:00,0,-93,50.660378333333334,14.045605,144.1,1.7000000476837158,BLE
29:e1:12:e8:91:cb,,Misc,2022-08-26 22:17:00,0,-94,50.660378333333334,14.045605,144.1,1.7000000476837158,BLE
59:52:ab:ce:a5:d7,,Misc,2022-08-26 22:17:00,0,-97,50.660378333333334,14.045605,144.1,1.7000000476837158,BLE
98:0d:67:9f:6d:70,CultureVision,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:17:00,11,-81,50.660378333333334,14.045605,144.1,1.7000000476837158,WIFI
04:8d:38:d6:3f:af,netis_D63FAF,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS][WPS],2022-08-26 22:17:01,11,-87,50.660286666666664,14.045666666666667,143.5,1.7000000476837158,WIFI
80:8c:97:d3:f1:0b,ShengjieLiu,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:17:01,11,-96,50.660286666666664,14.045666666666667,143.5,1.7000000476837158,WIFI
00:5f:67:47:1f:ad,Vondrovsky,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][ESS][WPS],2022-08-26 22:17:05,13,-96,50.65993,14.046061666666667,141.2,2.299999952316284,WIFI
00:0b:6b:81:38:4f,WI21,[ESS],2022-08-26 22:17:08,3,-91,50.65967166666666,14.046468333333333,140.7,1.600000023841858,WIFI
23002_1511_107269467,O2 Czech Republic,UNKNOWN;cz,2022-08-26 22:17:09,1379,-113,50.659580000000005,14.046596666666668,141.2,1.5,GSM
23002_1511_107269467,O2 Czech Republic,UNKNOWN;cz,2022-08-26 22:17:09,1379,-89,50.659580000000005,14.046596666666668,141.2,1.5,GSM
0b:b7:21:d9:d0:20,,Misc,2022-08-26 22:17:10,0,-93,50.659485,14.04672,142,1.5,BLE
29:e1:12:e8:91:cb,,Misc,2022-08-26 22:17:10,0,-94,50.659485,14.04672,142,1.5,BLE
59:52:ab:ce:a5:d7,,Misc,2022-08-26 22:17:10,0,-97,50.659485,14.04672,142,1.5,BLE
